land_size_sqm,house_size_sqm,no_of_rooms,no_of_bathrooms,living_room,parking_space,front_garden,swimming_pool,house_age,Land_Rate_per_Acre,property_value
270,251,5,2,1,1,1,1,17,26400000,238766
374,360,6,7,1,1,1,1,12,49100000,353370
506,456,7,7,1,1,1,1,16,34800000,411720
489,480,7,5,1,1,1,1,13,33200000,372836
164,146,3,4,0,0,0,0,2,35100000,115459
200,184,4,5,1,1,1,1,16,13400000,185105
145,130,1,2,0,1,0,0,4,16900000,99891
139,128,2,1,0,1,0,0,4,3900000,117051
156,141,3,3,1,1,1,0,22,2400000,118156
280,259,4,3,1,1,1,1,22,3900000,228758
281,261,4,5,1,1,1,1,13,2900000,229734
304,302,4,4,1,1,1,0,16,2400000,225872
256,246,5,2,1,1,1,1,8,3700000,227280
192,167,3,3,1,1,0,1,17,3200000,162146
310,279,4,5,0,1,1,1,18,5000000,257272
275,266,4,5,1,1,1,1,15,6200000,226400
265,256,5,2,1,1,1,1,11,4000000,219218
179,176,3,1,0,0,0,0,13,3900000,128698
264,242,5,2,1,1,1,0,12,2400000,224648
308,268,5,2,0,1,1,1,9,4600000,236943
386,374,6,4,1,1,1,1,17,4600000,309426
141,122,1,1,0,1,0,0,4,4000000,113665
193,183,3,1,1,0,0,0,7,3800000,142913
245,238,5,5,1,1,1,1,22,3600000,221254
134,122,2,3,0,1,0,0,2,3400000,104813
224,218,3,1,1,0,0,1,4,3200000,219537
340,338,5,5,1,1,1,1,19,3200000,277907
238,210,3,1,1,1,0,1,2,2400000,211416
262,228,4,4,1,1,0,1,17,2900000,189941
243,233,5,3,1,1,1,1,17,2500000,224086
313,275,5,3,1,1,1,1,15,2500000,272154
167,161,2,3,0,1,0,0,7,6200000,143649
244,219,4,3,1,1,1,1,3,6200000,231319
268,267,5,2,0,1,1,1,17,7400000,216375
280,278,4,5,1,1,1,1,3,6100000,246732
297,272,4,3,1,1,1,1,22,2400000,213996
251,227,4,4,1,1,0,1,15,7500000,203900
325,302,5,5,0,1,0,1,12,4100000,256846
575,471,8,6,1,1,1,1,11,3800000,489723
270,242,4,3,1,1,0,1,6,2900000,250441
197,170,3,1,0,1,0,1,9,3200000,159223
599,589,7,4,1,1,1,1,22,34500000,465681
275,238,4,2,1,1,1,1,17,32200000,221222
301,284,5,3,1,1,1,1,7,32200000,251825
289,262,5,4,0,1,1,1,3,32500000,250166
224,198,4,3,1,1,1,0,11,47600000,196213
315,314,6,6,1,1,1,1,13,31900000,264413
192,177,3,4,1,0,0,1,4,25700000,159268
269,239,5,4,1,1,1,1,13,46300000,240800
212,192,3,3,1,0,0,0,15,47600000,151655
102,94,1,1,0,1,0,0,7,16299999,72571
123,118,2,1,0,0,0,0,7,7972000,88075
215,209,4,4,1,1,1,1,4,7145999,161759
196,174,4,4,1,1,0,1,16,9899000,176302
234,204,4,5,1,1,1,1,1,7320000,238051
327,295,5,5,1,1,1,1,16,8954000,282426
302,261,4,5,0,1,1,1,19,6998000,249960
270,241,5,4,1,1,1,1,7,6695999,218051
329,283,5,4,1,1,1,1,14,8737000,281500
240,236,3,3,0,0,0,0,15,7816000,173374
235,208,4,3,1,1,1,1,18,6742000,203272
172,167,3,1,1,0,1,0,2,8760000,135849
260,245,5,4,1,1,1,1,2,8002000,237952
202,196,4,2,1,1,0,1,10,4000000,172404
207,185,3,4,1,1,0,1,18,4600000,166035
192,175,3,1,1,1,0,0,18,4800000,144004
197,187,4,4,1,1,1,1,18,7600000,164126
234,203,5,5,1,1,0,1,14,2750000,175507
276,250,4,3,1,1,0,1,11,12000000,215643
221,218,3,2,1,0,0,1,1,2100000,157810
252,237,4,3,1,1,1,1,4,23500000,248719
125,110,1,2,1,0,0,0,3,22500000,80934
287,270,4,3,1,1,1,1,9,12500000,244146
312,277,5,5,0,1,1,1,3,23500000,255915
143,138,1,1,1,0,1,0,6,5900000,141155
347,323,5,3,1,1,1,1,17,9960000,273068
185,171,3,1,0,1,0,0,4,5900000,120554
252,223,5,2,1,1,1,0,1,7792000,237959
320,311,6,6,1,1,1,1,16,9960000,267726
293,257,4,3,0,1,1,1,8,6586000,267118
285,257,4,2,1,1,1,1,19,11000000,233229
170,151,3,4,0,1,1,0,9,5900000,130394
188,182,2,3,0,0,0,0,2,5900000,136055
313,298,6,4,1,1,1,1,6,6200000,326691
256,219,4,4,1,1,1,0,16,23200000,184557
398,352,6,7,1,1,1,1,22,58800000,332103
162,138,3,3,1,1,0,0,6,23700000,123017
239,230,4,5,1,1,1,1,1,22900000,189460
163,143,3,2,0,1,0,0,3,46000000,131708
268,239,4,5,0,1,1,1,21,23400000,202972
108,97,1,1,0,1,0,0,12,45000000,83576
337,330,5,3,1,1,1,0,21,48099999,251870
121,121,1,2,0,0,0,0,16,31200000,72476
150,134,2,1,0,1,0,0,20,25200000,122372
258,226,4,3,0,1,1,1,20,23200000,225788
332,287,5,4,1,1,1,1,17,63700000,250250
727,609,8,9,1,1,1,1,15,46800000,608706
187,159,3,2,1,1,1,0,15,24600000,141688
310,271,4,5,1,1,1,0,18,49200000,225231
210,188,4,4,1,1,1,1,8,31300000,163566
170,145,3,3,0,1,0,1,14,13500000,152596
360,317,5,3,1,1,1,1,20,13300000,297165
497,434,7,7,1,1,1,1,22,13100000,413158
225,192,3,3,0,0,1,0,3,11700000,173482
580,524,7,6,1,1,1,1,9,11500000,463502
142,130,2,1,0,1,0,0,22,10300000,95020
169,160,2,1,1,0,1,0,12,11600000,124719
219,213,4,3,1,1,1,1,14,13200000,180284
262,234,5,2,1,1,1,1,5,11399999,223417
662,582,8,5,1,1,1,1,13,4607000,534878
279,262,4,2,1,1,1,1,9,13400000,239157
293,250,4,5,0,1,1,1,15,6000000,241538
229,227,3,3,1,0,0,1,18,5434000,168707
269,242,4,4,1,1,1,1,19,4000000,231478
144,140,2,1,1,0,1,0,5,3522999,130994
273,255,5,2,1,1,1,1,4,6299000,244333
229,215,4,5,1,1,1,1,13,7692000,194807
307,285,4,3,1,1,0,1,8,8056000,237212
280,243,4,3,1,1,0,1,13,8076000,204517
354,328,5,2,1,1,0,1,4,6739000,330284
253,252,4,3,0,1,1,1,17,8737000,212934
301,289,4,4,1,1,1,0,16,6723999,240623
561,511,7,4,1,1,1,1,8,6775000,455444
100,85,1,1,0,1,0,0,6,8640000,87039
277,239,5,4,1,1,1,1,10,9311000,261959
139,125,2,3,0,1,0,1,4,13200000,111287
149,135,2,3,1,1,1,0,1,16299999,121788
233,215,5,2,0,1,1,1,17,8629000,207765
269,247,5,5,1,1,1,1,17,13000000,228414
212,197,4,3,1,1,1,1,10,13799999,172904
132,131,1,1,1,0,0,0,7,5556000,98257
174,165,2,1,0,1,1,0,21,4507000,134528
136,128,2,1,0,1,1,0,19,5313000,101071
123,110,2,2,1,1,0,0,4,5593000,110493
277,275,4,5,0,0,1,1,5,4264000,238480
207,187,4,3,1,1,1,1,20,5872000,182787
234,215,5,5,1,1,1,0,17,4511000,180616
253,229,4,5,1,1,1,1,1,4463000,230946
180,174,3,2,0,1,0,1,8,5690000,147112
239,216,3,2,0,1,0,1,21,4637000,205273
197,170,4,2,1,1,1,1,20,4353000,178080
273,265,4,5,1,1,1,1,6,4410000,271582
154,146,3,3,0,1,1,0,14,5475000,137755
127,120,2,2,0,1,0,1,5,4649000,106822
306,277,4,2,1,1,0,1,10,4382000,267875
272,242,4,4,1,1,1,1,3,4305000,245338
225,210,4,3,1,1,0,0,7,5621000,143693
220,205,3,2,1,1,0,1,21,4301000,193430
711,704,8,7,1,1,1,1,2,5641000,581364
331,291,5,3,1,1,1,1,6,4280000,289985
154,145,2,2,1,0,0,0,12,4855000,109198
167,159,3,2,0,1,1,0,1,11200000,136441
424,411,6,7,1,1,1,1,16,8672000,355698
157,138,2,2,0,1,1,0,11,14000000,108982
193,175,3,3,1,0,0,0,21,14000000,131935
236,228,3,4,1,1,1,0,12,10900000,190176
322,303,5,2,0,1,1,1,15,10900000,264079
466,416,8,8,1,1,1,1,7,14000000,394632
293,259,4,3,1,1,1,1,12,63600000,257654
305,276,4,5,1,1,1,1,5,13300000,270820
276,261,5,3,1,1,1,1,20,11000000,234685
152,143,2,1,0,0,0,1,2,4400000,115476
111,111,1,1,1,0,1,0,17,4400000,70642
347,314,5,3,1,1,1,0,5,4400000,296776
246,219,4,2,1,1,1,1,11,19000000,198251
280,275,5,3,1,0,0,1,5,25000000,230031
271,238,5,2,1,1,1,0,14,9324000,207572
258,232,5,2,1,1,1,1,14,6859999,220469
295,287,4,2,1,1,1,0,13,7165000,250804
339,336,5,4,1,1,1,1,8,6130000,289637
197,174,3,1,0,1,1,0,8,20400000,172623
120,106,1,2,0,0,0,0,9,17600000,76560
219,189,3,2,0,1,0,1,11,7200000,167927
269,250,4,5,0,1,1,1,8,6300000,218935
139,139,1,2,0,0,0,0,1,5200000,113043
239,221,3,3,0,1,0,0,2,7326000,192618
136,122,1,1,0,1,0,1,7,5780000,104921
184,172,2,1,0,0,0,1,11,6381000,145489
241,218,5,4,1,1,1,1,14,6201000,211703
250,245,4,5,1,0,1,1,6,8954000,208423
140,126,2,1,0,1,1,0,13,9100000,110172
333,286,5,4,1,1,0,1,4,16500000,257095
459,431,6,7,1,1,1,1,1,7145000,380921
234,231,3,3,0,0,0,1,10,6185000,203167
303,291,4,4,0,1,0,0,4,10900000,239045
193,172,4,5,1,1,1,1,5,10900000,210974
252,246,5,3,1,1,1,1,11,10600000,207632
264,252,4,5,1,1,1,1,9,10600000,206730
107,104,1,2,0,0,0,0,1,8700000,69865
307,285,4,2,1,1,1,1,2,6100000,283151
359,337,5,2,0,1,1,1,1,18100000,290568
190,165,4,5,1,1,1,1,8,9480000,173162
103,100,1,1,0,0,0,0,16,18900000,74559
213,188,4,4,1,1,1,1,9,22599999,213584
440,386,6,5,1,1,1,1,2,22200000,403785
273,266,5,4,1,1,1,1,2,7631999,248054
262,255,5,3,1,1,1,1,20,5443000,217475
238,213,3,1,0,1,0,0,8,13600000,177809
239,231,3,1,1,1,0,1,10,9500000,197037
345,313,5,3,1,1,1,1,12,5200000,302827
181,160,3,2,0,1,0,1,3,14000000,141026
221,198,3,2,1,1,0,0,7,14000000,168497
234,211,3,3,1,0,0,1,14,8023000,177829
238,215,5,5,1,1,1,1,2,11000000,215836
390,339,6,7,1,1,1,1,10,8523000,314218
220,206,3,3,0,0,0,1,11,8198000,154240
266,264,4,3,1,1,1,0,17,9898000,185361
212,209,4,3,1,1,1,0,19,8073000,174257
305,292,4,5,0,1,1,1,9,8423000,256670
102,92,1,2,0,0,0,1,5,8773000,89041
335,324,5,2,1,1,1,1,16,7948000,226368
154,154,2,3,0,0,1,0,7,12800000,114854
132,131,1,2,0,0,0,0,12,5000000,92457
297,292,4,5,1,1,0,1,9,12100000,270362
128,114,1,2,0,0,0,0,21,10200000,69503
149,149,2,3,1,0,1,0,1,8441000,116028
283,253,4,5,0,1,0,1,14,11200000,218600
318,304,5,3,1,1,1,1,1,6000000,267990
721,622,8,6,1,1,1,1,19,6000000,537221
246,217,5,2,1,1,1,1,3,7800000,250239
121,108,2,2,1,1,1,0,15,9900000,105844
271,238,4,3,1,1,1,1,2,9505000,245528
352,312,6,4,1,1,1,1,21,4179999,277853
462,396,7,7,1,1,1,1,2,7200000,370807
238,236,3,2,1,0,0,0,6,10200000,170168
269,252,4,5,1,1,1,1,21,11100000,216212
341,310,5,3,1,1,1,1,6,8779000,301948
176,166,3,4,1,1,0,0,12,7356000,147575
193,170,4,4,1,1,1,0,2,6916000,182521
359,359,5,3,1,1,1,1,16,7778000,298404
237,222,3,1,1,1,0,0,11,7452000,141207
447,401,6,5,0,1,1,1,4,7428000,381777
129,113,2,2,0,0,0,1,7,7873999,128015
338,288,5,4,0,1,1,1,14,4600000,271162
259,237,4,3,1,1,1,0,17,7595999,177647
431,384,8,9,1,1,1,1,7,7329000,389483
247,213,4,3,1,1,1,1,9,4076000,196856
155,143,2,2,0,1,0,0,20,9118000,105260
194,180,3,4,0,0,0,1,4,8958000,163416
315,301,5,3,1,1,1,1,12,7703000,251850
275,251,4,5,1,1,0,1,4,8005000,239319
129,128,1,2,0,0,0,0,9,6400000,83901
107,99,1,1,1,0,0,0,10,7009999,63608
154,144,3,3,1,1,1,0,19,10400000,105703
596,583,7,7,1,1,1,1,6,10600000,494517
138,135,1,2,0,0,0,1,15,12400000,117978
160,151,2,2,1,1,0,0,6,10400000,109283
231,224,4,2,1,1,1,1,8,10300000,208927
127,114,1,2,0,1,0,0,22,14200000,81724
285,283,4,4,1,1,1,1,4,9117000,250933
259,228,4,5,0,1,1,1,9,13700000,218755
179,164,2,3,0,0,0,0,16,10600000,116458
235,219,4,5,1,1,1,1,14,11500000,197398
271,252,5,5,1,1,1,1,13,10900000,250817
150,130,3,1,0,1,1,0,21,16399999,135144
237,226,4,3,1,1,1,1,5,21800000,220900
116,109,1,1,1,1,0,0,22,27900000,78085
250,235,5,4,1,1,1,1,7,6300000,211874
316,306,5,3,1,1,1,1,6,7145000,258975
317,280,5,2,1,1,0,1,4,6322000,289960
190,182,3,4,0,0,1,0,19,5329000,104985
437,400,6,4,1,1,1,1,22,6612000,332295
185,166,3,2,1,1,0,0,7,19500000,142088
262,227,4,3,1,1,1,0,16,13799999,204335
121,116,1,2,0,0,0,0,7,13899999,86993
142,142,1,2,0,0,0,0,18,14500000,91326
193,190,4,4,1,1,1,1,7,13700000,171111
254,217,5,4,1,1,1,1,19,5305000,213973
219,200,4,3,1,1,0,1,4,5143000,178098
234,212,5,5,1,1,1,1,4,7559999,225592
131,122,1,1,1,0,0,0,20,5229000,76096
285,255,4,5,1,1,1,1,12,5364000,246527
246,238,5,5,1,1,1,1,7,7320000,214338
307,288,4,3,1,1,0,1,5,8900000,230459
341,309,5,5,1,1,1,0,22,4410000,256454
136,121,2,3,0,0,1,0,21,5605000,78004
164,164,3,4,1,0,1,0,19,6126000,93018
201,184,3,1,0,1,0,1,20,5115000,159221
234,208,4,4,1,1,1,1,12,4724000,208403
301,274,4,5,1,1,1,1,17,4957000,241302
340,297,5,3,1,1,1,1,7,6043000,261383
211,191,3,2,0,0,0,0,2,5004000,162132
236,201,4,3,1,1,1,1,15,4483000,198029
236,236,4,2,1,0,1,1,7,11399999,205344
244,227,4,5,1,1,0,1,12,13000000,193491
150,150,3,3,1,0,1,0,9,11000000,108845
158,153,3,4,1,0,1,0,2,11299999,113413
263,237,5,3,1,1,1,1,10,5810000,276248
265,249,4,2,1,1,1,1,12,5810000,238604
249,237,5,2,1,1,1,1,4,4400000,225150
130,111,1,2,1,1,1,0,3,6011000,132736
316,278,6,4,1,1,1,1,4,6011000,286490
244,232,4,3,1,1,0,1,21,7000000,234124
749,634,8,6,1,1,1,1,21,6400000,548638
145,144,2,2,0,0,1,0,16,7490000,79885
287,245,4,2,1,1,1,1,7,3300000,261277
459,453,7,8,1,1,1,1,14,5800000,355662
283,242,4,4,1,1,1,1,11,5300000,217434
315,276,6,7,1,1,1,1,18,5300000,241201
171,157,2,3,0,0,0,0,22,6400000,104600
223,199,4,2,1,1,1,1,19,6400000,208942
324,321,6,4,1,1,1,1,22,4300000,280902
356,339,5,3,1,1,1,1,20,8105000,290136
253,222,4,5,1,1,1,1,19,6705000,171624
152,151,2,1,0,0,1,0,12,9405000,110020
243,239,5,2,1,1,1,1,1,5280000,215344
239,206,5,3,1,1,1,1,12,5404000,232696
271,268,5,5,1,1,1,1,11,5507000,222069
163,157,2,3,0,1,0,1,9,6916000,117716
310,278,5,2,1,1,1,1,13,5549000,248061
309,296,5,5,1,1,1,0,16,11500000,281139
106,92,1,2,0,1,0,0,2,10000000,77242
124,109,2,2,0,1,0,1,7,11700000,96144
332,315,5,5,1,1,1,1,16,11299999,283062
170,168,2,1,0,0,0,0,1,11100000,117997
174,161,2,3,0,1,0,0,8,10800000,143707
166,157,3,4,1,1,0,1,16,10700000,142234
194,186,3,3,0,1,0,1,20,5200000,147751
105,92,1,1,0,1,1,0,10,5200000,75918
230,205,5,3,1,1,1,1,17,17200000,237996
113,109,1,2,0,0,0,0,16,22799999,69998
264,227,4,2,1,1,1,0,17,17300000,210022
303,289,4,2,1,1,1,1,14,29300000,235700
191,174,4,2,1,1,1,1,17,7972000,164552
176,176,3,3,1,0,1,0,8,7134999,136143
201,188,4,4,1,1,1,1,15,6310000,172663
336,331,5,4,1,1,1,1,17,6310000,242356
218,211,3,4,1,0,0,1,22,7534999,164862
256,226,5,2,1,1,1,0,4,5200000,223453
353,302,5,4,1,1,1,1,9,5200000,314937
165,143,3,2,0,1,1,0,4,3888000,130492
283,250,4,3,1,1,1,1,17,3870000,209475
275,250,4,2,1,1,1,1,13,4032000,253981
187,174,2,2,0,0,0,0,10,3779999,122973
208,193,3,1,1,1,1,0,21,4572000,178848
173,164,3,1,1,1,1,0,2,4212000,152778
238,220,4,2,1,1,1,1,22,4320000,159084
273,239,5,4,1,1,1,1,1,5008000,242476
444,391,7,4,1,1,1,1,1,4999000,370321
234,230,3,1,0,0,0,0,5,4659000,176067
349,348,5,2,0,1,1,1,2,4118000,293354
227,197,3,1,1,1,0,1,9,3940000,170692
229,225,3,2,1,0,0,1,12,3828000,189672
217,199,4,4,1,1,1,1,6,3927000,179488
254,245,4,3,1,1,1,1,1,3960000,222107
136,119,1,2,1,1,1,0,21,4659000,113053
199,198,4,2,1,1,0,1,21,6148000,146616
304,272,4,5,1,1,1,1,15,5848000,258200
105,95,1,1,0,0,0,0,7,5089000,77047
178,160,2,2,0,1,0,1,7,4789000,136187
227,197,3,2,0,1,0,0,14,55000000,164102
162,147,3,4,1,1,0,0,8,24000000,142259
216,215,4,2,1,1,1,1,12,16100000,192779
487,450,7,6,1,1,1,1,21,16700000,461636
228,227,3,1,1,0,1,0,11,16700000,162420
171,155,2,2,0,1,1,0,2,20700000,142013
305,269,5,2,1,1,1,1,17,15900000,258937
146,138,1,2,0,1,0,0,22,11299999,106005
146,126,2,3,0,0,0,0,20,16000000,102364
243,231,4,2,1,1,1,1,7,9899000,207652
295,252,4,5,1,1,1,1,11,9899000,259976
151,147,2,1,1,0,1,0,21,8000000,98780
170,162,2,1,0,1,0,0,4,23600000,131699
152,150,3,3,0,0,1,0,20,8500000,106401
306,302,4,4,1,1,1,1,21,11500000,251999
194,192,3,1,1,0,1,0,9,7931999,123154
208,206,3,4,0,0,0,1,4,32500000,165889
237,228,4,4,1,1,1,1,13,8295999,223996
212,194,3,1,1,0,0,1,17,9000000,153319
129,117,2,2,1,0,0,0,19,9639000,66225
215,202,4,3,1,1,1,0,16,8900000,152065
270,263,5,4,0,1,1,1,12,25600000,235804
131,116,2,1,0,1,0,0,17,9881000,80512
122,121,2,2,0,0,0,0,15,6310000,89528
338,294,5,5,1,1,1,0,21,7138000,226490
279,244,4,5,1,1,0,0,13,6266000,227249
232,232,5,3,1,1,1,1,20,4995000,221168
334,311,6,5,1,1,1,1,7,5175000,274794
727,642,8,9,1,1,1,1,15,3195000,549116
136,136,2,3,0,0,0,0,6,4950000,93004
160,157,3,4,0,0,0,1,18,5107000,98656
474,414,7,5,1,1,1,1,1,22000000,409104
128,111,2,1,0,0,0,1,2,22000000,106789
160,155,3,1,0,0,0,0,16,17000000,120754
167,152,3,4,0,1,0,1,6,14600000,145527
298,279,5,4,1,1,1,1,14,12100000,296593
196,176,3,3,1,0,0,1,17,10700000,157109
264,239,4,2,1,1,1,1,5,7015000,247760
293,283,5,5,1,1,1,1,19,4700000,295143
349,331,5,4,1,1,1,1,21,5179000,265041
126,126,1,1,0,0,0,0,22,8000000,85436
244,229,5,4,1,1,1,1,20,7900000,194840
290,265,4,3,1,1,1,1,6,8200000,234242
419,365,6,7,1,1,1,1,17,9000000,314949
572,566,7,4,1,1,1,1,2,7122000,492368
712,581,8,6,1,1,1,1,13,6222000,584052
117,115,1,2,0,0,0,0,8,4500000,94484
211,204,4,2,1,1,1,1,11,6500000,212640
301,280,5,3,0,1,1,1,8,6900000,244475
296,296,4,2,1,0,1,1,16,16900000,220878
553,492,7,8,1,1,1,1,4,9200000,452197
152,148,2,3,1,0,0,1,5,8800000,121000
214,192,4,5,1,1,1,0,6,7015000,167916
248,219,4,5,1,1,1,1,2,7678000,213618
216,199,4,5,1,1,1,1,13,5179000,184313
271,253,4,4,1,1,0,1,3,7780000,227511
338,303,6,4,1,1,1,1,2,5652000,277871
486,429,7,5,1,1,1,1,20,3186000,405910
190,182,3,4,0,0,0,1,21,3271000,150526
221,201,3,1,1,0,1,0,7,2852000,173058
400,375,6,5,1,1,1,1,6,3206000,344843
192,187,4,2,1,0,1,1,18,3009000,189899
297,272,5,4,1,1,1,1,15,2979000,251423
319,299,5,5,1,1,1,1,18,3250000,257139
142,123,1,2,0,0,0,0,21,8749000,99007
410,393,6,4,1,1,1,1,5,6870000,311092
270,247,4,4,1,1,0,0,17,8243000,175374
281,240,5,2,1,1,0,1,22,6210000,218205
129,115,1,1,0,1,0,1,3,5311000,112605
151,132,2,2,0,1,0,0,5,6300000,106164
317,292,5,2,1,1,1,1,14,5950000,250356
103,98,1,2,1,0,0,0,4,19800000,66248
265,235,4,4,1,1,1,0,21,7150000,203476
354,305,5,4,1,1,1,1,1,6175000,328425
434,413,6,4,1,1,1,1,5,2633000,349894
116,104,1,2,1,1,0,0,2,2900000,85198
197,189,4,5,0,1,1,1,13,4900000,171932
155,138,3,3,0,1,0,0,14,5360000,120624
187,187,2,3,0,0,0,0,2,6709999,116733
198,197,3,3,1,0,0,1,6,5703000,157043
257,247,5,4,1,1,1,1,13,5000000,241453
380,375,6,7,1,1,1,1,22,9400000,311732
286,274,5,4,1,1,1,0,6,7134999,233014
437,363,8,7,1,1,1,1,22,6210000,359654
168,149,3,1,0,1,1,0,18,8800000,124427
242,226,5,4,1,1,1,1,22,10000000,202827
133,116,1,2,0,1,0,0,5,5401000,96577
245,218,5,2,1,1,1,1,2,27500000,222083
241,214,4,3,1,1,1,0,3,5710000,170994
178,156,2,2,1,0,0,0,7,6016000,136898
152,148,2,2,0,0,0,1,17,6534999,137536
273,271,4,5,1,0,0,1,6,3888000,213309
110,96,1,1,0,0,0,1,19,9410000,64794
129,110,1,2,0,0,0,0,5,8009999,72606
186,160,3,2,1,1,1,0,13,6210000,151553
271,258,5,3,1,1,0,1,1,7005000,209898
309,302,4,2,1,1,1,1,12,3820000,253314
152,141,2,3,1,1,0,0,22,7150000,97118
149,142,1,1,0,0,0,0,12,6534000,94302
194,176,3,3,0,0,0,1,4,3708000,177614
201,173,4,2,1,1,1,1,3,5700000,187079
162,162,2,2,0,0,0,1,14,5600000,102256
122,115,1,2,0,0,0,1,18,7200000,77583
231,199,4,4,1,1,1,0,5,6225000,169035
340,321,5,5,1,1,1,1,5,8600000,268799
265,260,4,4,1,1,1,1,7,5702000,199874
225,197,3,3,1,0,1,0,20,6767000,144933
258,226,4,5,1,1,1,1,19,16500000,191623
286,270,4,2,1,1,1,0,3,21500000,249837
171,164,3,3,1,0,1,0,2,8012000,131756
335,309,5,4,1,1,1,1,3,3711999,297858
183,170,3,4,1,0,0,1,9,6200000,140458
177,173,2,3,0,0,0,1,10,5000000,147143
121,106,2,2,0,1,0,0,21,9000000,69323
330,304,5,2,1,1,1,1,9,8006999,283437
247,228,4,5,0,1,0,1,22,8218000,196586
273,263,5,4,1,1,0,1,11,8370999,219664
216,184,4,2,1,1,1,1,3,8039000,192933
248,213,5,4,1,1,0,1,13,5868000,221418
170,157,3,2,1,1,0,1,8,6021000,142873
390,357,6,6,1,1,1,1,15,7194000,308446
355,343,5,2,1,1,1,1,16,7581000,345256
137,121,2,1,0,1,0,0,17,8137000,91888
278,240,4,4,1,1,1,1,20,7500000,244847
390,382,6,4,1,1,1,1,16,3710000,310580
581,503,7,4,1,1,1,1,11,4500000,463288
140,119,1,2,1,1,0,0,3,38000000,98450
182,167,3,2,1,1,0,0,14,27000000,170187
269,229,5,4,1,1,1,1,14,13500000,193340
302,300,4,3,1,1,1,1,16,5146000,213107
252,236,4,5,1,1,0,1,20,8900000,182592
250,231,4,3,1,1,0,1,16,7150000,185927
310,269,5,4,1,1,1,1,7,11700000,279837
263,252,4,2,1,1,1,1,8,6400000,218874
105,95,1,1,0,0,0,0,10,15900000,55717
260,257,4,5,1,0,1,1,15,7175000,189921
102,97,1,2,0,0,0,0,15,15500000,61293
302,297,4,3,1,1,0,1,10,21000000,269499
140,133,1,1,0,1,0,0,15,7200000,98880
198,170,3,4,1,1,0,1,15,7400000,153942
177,157,3,4,0,0,0,1,13,11800000,137334
339,315,5,2,1,1,0,1,19,9900000,266119
264,225,4,4,1,1,1,1,10,21500000,226628
575,496,7,7,1,1,1,1,22,6200000,457882
260,223,4,5,1,1,1,1,6,6017000,234118
245,243,4,3,0,0,1,1,22,4900000,191562
160,141,2,2,1,1,1,0,20,9400000,107200
275,267,5,4,1,1,1,1,11,8005000,224300
213,206,4,2,1,1,1,1,7,6200000,166035
186,160,2,2,0,0,0,0,2,3704999,144103
268,242,4,2,1,1,1,1,5,6356000,197878
215,199,4,5,1,1,1,1,17,6533000,174762
200,200,4,2,1,0,1,1,13,12800000,196150
177,170,3,3,0,0,0,0,18,12700000,121039
260,226,4,4,0,1,1,1,10,6220000,213944
167,156,3,3,1,1,0,0,20,16100000,108308
246,242,4,3,0,1,1,1,4,6175000,245764
696,600,8,7,1,1,1,1,14,6256000,465443
304,290,5,2,1,1,1,0,9,6356000,242717
189,186,3,4,0,0,0,1,9,10200000,130817
231,214,3,4,1,1,0,0,18,9000000,163823
219,219,4,3,1,1,0,1,1,7000000,203727
269,253,5,2,1,1,1,1,2,8100000,265642
276,257,5,3,1,1,1,1,3,17100000,269725
332,301,6,7,1,1,1,1,18,26000000,264906
123,105,2,3,0,1,0,0,21,15800000,91729
343,315,5,5,1,1,1,0,10,6325000,258646
178,160,3,3,1,1,0,1,10,21000000,153486
138,123,1,1,1,1,1,0,6,7500000,126754
158,158,2,2,1,0,1,0,3,22500000,123602
160,157,3,4,1,0,0,0,11,4999000,115821
146,140,1,2,0,1,0,0,1,4318000,103121
237,207,3,1,0,0,0,0,7,6310000,143156
163,140,3,3,1,1,1,0,21,6519000,123621
333,301,5,2,1,1,0,1,11,11399999,257661
299,289,4,5,1,1,1,0,13,5509000,232859
168,159,2,1,0,0,0,1,20,11399999,125212
237,223,4,5,0,1,1,1,1,5046000,210292
112,111,1,1,0,0,0,0,20,4262000,77740
322,285,5,2,1,1,1,1,17,7843000,280434
249,219,4,3,1,1,1,0,14,6356000,189477
294,278,5,4,0,1,1,1,2,7200000,242052
460,393,7,5,1,1,1,1,2,6500000,401801
280,271,5,3,1,1,0,1,8,92100000,240660
300,298,4,3,0,1,1,1,3,78700000,253279
175,163,3,3,0,1,0,0,13,74300000,138130
234,224,3,2,0,1,0,0,22,23500000,184594
201,188,3,1,1,1,0,0,4,6626000,168055
349,297,5,3,1,1,1,1,1,3759000,311806
182,157,3,4,1,1,1,0,11,5921000,125834
441,410,6,5,1,1,1,1,14,7331000,377317
307,284,4,3,0,1,1,1,17,5968000,245729
349,325,6,4,1,1,1,1,9,6015000,293504
144,125,2,1,0,1,1,0,1,23500000,106515
205,181,3,2,1,1,0,1,17,6000000,178255
196,173,4,2,1,1,1,1,1,8000000,179503
311,304,5,5,1,1,1,1,2,8400000,274670
246,224,5,2,1,1,1,1,12,4500000,207832
270,246,4,4,0,1,1,1,21,4700000,184955
207,203,4,2,1,1,0,0,9,4500000,164986
122,104,1,2,0,0,0,0,13,13700000,84893
176,151,2,2,0,1,1,0,8,4060000,155583
276,247,4,3,0,1,1,1,6,9501000,247904
186,159,2,1,1,1,0,0,12,7200000,145244
251,215,4,4,1,1,1,1,15,3600000,211375
232,208,5,2,1,1,1,0,17,3864000,221211
