land_size_sqm,house_size_sqm,no_of_rooms,no_of_bathrooms,living_room,parking_space,front_garden,swimming_pool,house_age,Land_Rate_per_Acre,property_value
237,226,4,2,1,1,1,1,4,208399,8378000
122,112,2,1,0,0,0,0,19,92173,5951000
173,156,3,3,0,1,0,0,1,128798,8216000
207,195,4,5,1,1,1,1,20,199326,19500000
160,154,2,2,0,1,0,1,10,135802,18500000
203,187,4,5,1,1,1,1,3,192732,12500000
248,221,5,4,1,1,1,1,4,236165,18000000
270,256,5,2,1,1,1,1,12,216112,12200000
265,253,5,2,1,1,1,1,12,236377,11700000
319,309,6,4,1,1,1,1,4,281945,3915999
100,97,1,1,0,0,0,0,20,66391,2691000
195,170,3,2,0,1,0,0,2,153675,3946000
462,424,6,4,1,1,1,1,16,371627,3528000
219,217,4,2,1,1,0,1,16,187171,3677000
321,280,5,3,1,1,1,1,4,279669,3094000
369,353,6,7,1,1,1,1,8,339491,3886999
172,163,2,3,1,1,0,0,5,121750,4006000
203,201,3,3,1,0,0,1,19,166419,3229000
172,172,2,3,0,0,1,0,15,123869,3217000
252,252,5,4,1,1,1,1,19,212332,3217000
155,151,2,1,0,0,1,0,1,105322,5500000
158,138,2,1,0,1,1,0,17,116993,5500000
345,331,5,3,1,1,1,1,19,278911,4600000
339,307,6,6,1,1,1,1,15,275434,4000000
541,515,7,7,1,1,1,1,10,430612,4000000
126,110,1,1,0,0,0,0,11,75459,2800000
245,224,5,3,0,1,1,1,13,215758,38200000
104,94,1,1,1,1,1,0,22,103845,30299999
182,164,3,4,0,1,0,0,22,136345,7600000
255,243,4,3,1,1,1,0,4,214081,7600000
355,310,6,5,1,1,1,1,16,303366,9400000
180,177,2,3,1,0,0,1,1,158658,32599999
357,314,5,2,1,1,1,1,21,334419,32799999
295,279,4,2,0,1,1,1,11,270851,32200000
302,301,5,3,1,0,1,1,17,239035,48600000
270,251,5,2,1,1,1,1,17,238766,26400000
374,360,6,7,1,1,1,1,12,353370,49100000
506,456,7,7,1,1,1,1,16,411720,34800000
489,480,7,5,1,1,1,1,13,372836,33200000
164,146,3,4,0,0,0,0,2,115459,35100000
200,184,4,5,1,1,1,1,16,185105,13400000
145,130,1,2,0,1,0,0,4,99891,16900000
139,128,2,1,0,1,0,0,4,117051,3900000
156,141,3,3,1,1,1,0,22,118156,2400000
280,259,4,3,1,1,1,1,22,228758,3900000
281,261,4,5,1,1,1,1,13,229734,2900000
304,302,4,4,1,1,1,0,16,225872,2400000
256,246,5,2,1,1,1,1,8,227280,3700000
192,167,3,3,1,1,0,1,17,162146,3200000
310,279,4,5,0,1,1,1,18,257272,5000000
275,266,4,5,1,1,1,1,15,226400,6200000
265,256,5,2,1,1,1,1,11,219218,4000000
179,176,3,1,0,0,0,0,13,128698,3900000
264,242,5,2,1,1,1,0,12,224648,2400000
308,268,5,2,0,1,1,1,9,236943,4600000
386,374,6,4,1,1,1,1,17,309426,4600000
141,122,1,1,0,1,0,0,4,113665,4000000
193,183,3,1,1,0,0,0,7,142913,3800000
245,238,5,5,1,1,1,1,22,221254,3600000
134,122,2,3,0,1,0,0,2,104813,3400000
224,218,3,1,1,0,0,1,4,219537,3200000
340,338,5,5,1,1,1,1,19,277907,3200000
238,210,3,1,1,1,0,1,2,211416,2400000
262,228,4,4,1,1,0,1,17,189941,2900000
243,233,5,3,1,1,1,1,17,224086,2500000
313,275,5,3,1,1,1,1,15,272154,2500000
167,161,2,3,0,1,0,0,7,143649,6200000
244,219,4,3,1,1,1,1,3,231319,6200000
268,267,5,2,0,1,1,1,17,216375,7400000
280,278,4,5,1,1,1,1,3,246732,6100000
297,272,4,3,1,1,1,1,22,213996,2400000
251,227,4,4,1,1,0,1,15,203900,7500000
325,302,5,5,0,1,0,1,12,256846,4100000
575,471,8,6,1,1,1,1,11,489723,3800000
270,242,4,3,1,1,0,1,6,250441,2900000
197,170,3,1,0,1,0,1,9,159223,3200000
599,589,7,4,1,1,1,1,22,465681,34500000
275,238,4,2,1,1,1,1,17,221222,32200000
301,284,5,3,1,1,1,1,7,251825,32200000
289,262,5,4,0,1,1,1,3,250166,32500000
224,198,4,3,1,1,1,0,11,196213,47600000
315,314,6,6,1,1,1,1,13,264413,31900000
192,177,3,4,1,0,0,1,4,159268,25700000
269,239,5,4,1,1,1,1,13,240800,46300000
212,192,3,3,1,0,0,0,15,151655,47600000
102,94,1,1,0,1,0,0,7,72571,16299999
123,118,2,1,0,0,0,0,7,88075,7972000
215,209,4,4,1,1,1,1,4,161759,7145999
196,174,4,4,1,1,0,1,16,176302,9899000
234,204,4,5,1,1,1,1,1,238051,7320000
327,295,5,5,1,1,1,1,16,282426,8954000
302,261,4,5,0,1,1,1,19,249960,6998000
270,241,5,4,1,1,1,1,7,218051,6695999
329,283,5,4,1,1,1,1,14,281500,8737000
240,236,3,3,0,0,0,0,15,173374,7816000
235,208,4,3,1,1,1,1,18,203272,6742000
172,167,3,1,1,0,1,0,2,135849,8760000
260,245,5,4,1,1,1,1,2,237952,8002000
202,196,4,2,1,1,0,1,10,172404,4000000
207,185,3,4,1,1,0,1,18,166035,4600000
192,175,3,1,1,1,0,0,18,144004,4800000
197,187,4,4,1,1,1,1,18,164126,7600000
234,203,5,5,1,1,0,1,14,175507,2750000
276,250,4,3,1,1,0,1,11,215643,12000000
221,218,3,2,1,0,0,1,1,157810,2100000
252,237,4,3,1,1,1,1,4,248719,23500000
125,110,1,2,1,0,0,0,3,80934,22500000
287,270,4,3,1,1,1,1,9,244146,12500000
312,277,5,5,0,1,1,1,3,255915,23500000
143,138,1,1,1,0,1,0,6,141155,5900000
347,323,5,3,1,1,1,1,17,273068,9960000
185,171,3,1,0,1,0,0,4,120554,5900000
252,223,5,2,1,1,1,0,1,237959,7792000
320,311,6,6,1,1,1,1,16,267726,9960000
293,257,4,3,0,1,1,1,8,267118,6586000
285,257,4,2,1,1,1,1,19,233229,11000000
170,151,3,4,0,1,1,0,9,130394,5900000
188,182,2,3,0,0,0,0,2,136055,5900000
313,298,6,4,1,1,1,1,6,326691,6200000
256,219,4,4,1,1,1,0,16,184557,23200000
398,352,6,7,1,1,1,1,22,332103,58800000
162,138,3,3,1,1,0,0,6,123017,23700000
239,230,4,5,1,1,1,1,1,189460,22900000
163,143,3,2,0,1,0,0,3,131708,46000000
268,239,4,5,0,1,1,1,21,202972,23400000
108,97,1,1,0,1,0,0,12,83576,45000000
337,330,5,3,1,1,1,0,21,251870,48099999
121,121,1,2,0,0,0,0,16,72476,31200000
150,134,2,1,0,1,0,0,20,122372,25200000
258,226,4,3,0,1,1,1,20,225788,23200000
332,287,5,4,1,1,1,1,17,250250,63700000
727,609,8,9,1,1,1,1,15,608706,46800000
187,159,3,2,1,1,1,0,15,141688,24600000
310,271,4,5,1,1,1,0,18,225231,49200000
210,188,4,4,1,1,1,1,8,163566,31300000
170,145,3,3,0,1,0,1,14,152596,13500000
360,317,5,3,1,1,1,1,20,297165,13300000
497,434,7,7,1,1,1,1,22,413158,13100000
225,192,3,3,0,0,1,0,3,173482,11700000
580,524,7,6,1,1,1,1,9,463502,11500000
142,130,2,1,0,1,0,0,22,95020,10300000
169,160,2,1,1,0,1,0,12,124719,11600000
219,213,4,3,1,1,1,1,14,180284,13200000
262,234,5,2,1,1,1,1,5,223417,11399999
662,582,8,5,1,1,1,1,13,534878,4607000
279,262,4,2,1,1,1,1,9,239157,13400000
293,250,4,5,0,1,1,1,15,241538,6000000
229,227,3,3,1,0,0,1,18,168707,5434000
269,242,4,4,1,1,1,1,19,231478,4000000
144,140,2,1,1,0,1,0,5,130994,3522999
273,255,5,2,1,1,1,1,4,244333,6299000
229,215,4,5,1,1,1,1,13,194807,7692000
307,285,4,3,1,1,0,1,8,237212,8056000
280,243,4,3,1,1,0,1,13,204517,8076000
354,328,5,2,1,1,0,1,4,330284,6739000
253,252,4,3,0,1,1,1,17,212934,8737000
301,289,4,4,1,1,1,0,16,240623,6723999
561,511,7,4,1,1,1,1,8,455444,6775000
100,85,1,1,0,1,0,0,6,87039,8640000
277,239,5,4,1,1,1,1,10,261959,9311000
139,125,2,3,0,1,0,1,4,111287,13200000
149,135,2,3,1,1,1,0,1,121788,16299999
233,215,5,2,0,1,1,1,17,207765,8629000
269,247,5,5,1,1,1,1,17,228414,13000000
212,197,4,3,1,1,1,1,10,172904,13799999
132,131,1,1,1,0,0,0,7,98257,5556000
174,165,2,1,0,1,1,0,21,134528,4507000
136,128,2,1,0,1,1,0,19,101071,5313000
123,110,2,2,1,1,0,0,4,110493,5593000
277,275,4,5,0,0,1,1,5,238480,4264000
207,187,4,3,1,1,1,1,20,182787,5872000
234,215,5,5,1,1,1,0,17,180616,4511000
253,229,4,5,1,1,1,1,1,230946,4463000
180,174,3,2,0,1,0,1,8,147112,5690000
239,216,3,2,0,1,0,1,21,205273,4637000
197,170,4,2,1,1,1,1,20,178080,4353000
273,265,4,5,1,1,1,1,6,271582,4410000
154,146,3,3,0,1,1,0,14,137755,5475000
127,120,2,2,0,1,0,1,5,106822,4649000
306,277,4,2,1,1,0,1,10,267875,4382000
272,242,4,4,1,1,1,1,3,245338,4305000
225,210,4,3,1,1,0,0,7,143693,5621000
220,205,3,2,1,1,0,1,21,193430,4301000
711,704,8,7,1,1,1,1,2,581364,5641000
331,291,5,3,1,1,1,1,6,289985,4280000
154,145,2,2,1,0,0,0,12,109198,4855000
167,159,3,2,0,1,1,0,1,136441,11200000
424,411,6,7,1,1,1,1,16,355698,8672000
157,138,2,2,0,1,1,0,11,108982,14000000
193,175,3,3,1,0,0,0,21,131935,14000000
236,228,3,4,1,1,1,0,12,190176,10900000
322,303,5,2,0,1,1,1,15,264079,10900000
466,416,8,8,1,1,1,1,7,394632,14000000
293,259,4,3,1,1,1,1,12,257654,63600000
305,276,4,5,1,1,1,1,5,270820,13300000
276,261,5,3,1,1,1,1,20,234685,11000000
152,143,2,1,0,0,0,1,2,115476,4400000
111,111,1,1,1,0,1,0,17,70642,4400000
347,314,5,3,1,1,1,0,5,296776,4400000
246,219,4,2,1,1,1,1,11,198251,19000000
280,275,5,3,1,0,0,1,5,230031,25000000
271,238,5,2,1,1,1,0,14,207572,9324000
258,232,5,2,1,1,1,1,14,220469,6859999
295,287,4,2,1,1,1,0,13,250804,7165000
339,336,5,4,1,1,1,1,8,289637,6130000
197,174,3,1,0,1,1,0,8,172623,20400000
120,106,1,2,0,0,0,0,9,76560,17600000
219,189,3,2,0,1,0,1,11,167927,7200000
269,250,4,5,0,1,1,1,8,218935,6300000
139,139,1,2,0,0,0,0,1,113043,5200000
239,221,3,3,0,1,0,0,2,192618,7326000
136,122,1,1,0,1,0,1,7,104921,5780000
184,172,2,1,0,0,0,1,11,145489,6381000
241,218,5,4,1,1,1,1,14,211703,6201000
250,245,4,5,1,0,1,1,6,208423,8954000
140,126,2,1,0,1,1,0,13,110172,9100000
333,286,5,4,1,1,0,1,4,257095,16500000
459,431,6,7,1,1,1,1,1,380921,7145000
234,231,3,3,0,0,0,1,10,203167,6185000
303,291,4,4,0,1,0,0,4,239045,10900000
193,172,4,5,1,1,1,1,5,210974,10900000
252,246,5,3,1,1,1,1,11,207632,10600000
264,252,4,5,1,1,1,1,9,206730,10600000
107,104,1,2,0,0,0,0,1,69865,8700000
307,285,4,2,1,1,1,1,2,283151,6100000
359,337,5,2,0,1,1,1,1,290568,18100000
190,165,4,5,1,1,1,1,8,173162,9480000
103,100,1,1,0,0,0,0,16,74559,18900000
213,188,4,4,1,1,1,1,9,213584,22599999
440,386,6,5,1,1,1,1,2,403785,22200000
273,266,5,4,1,1,1,1,2,248054,7631999
262,255,5,3,1,1,1,1,20,217475,5443000
238,213,3,1,0,1,0,0,8,177809,13600000
239,231,3,1,1,1,0,1,10,197037,9500000
345,313,5,3,1,1,1,1,12,302827,5200000
181,160,3,2,0,1,0,1,3,141026,14000000
221,198,3,2,1,1,0,0,7,168497,14000000
234,211,3,3,1,0,0,1,14,177829,8023000
238,215,5,5,1,1,1,1,2,215836,11000000
390,339,6,7,1,1,1,1,10,314218,8523000
220,206,3,3,0,0,0,1,11,154240,8198000
266,264,4,3,1,1,1,0,17,185361,9898000
212,209,4,3,1,1,1,0,19,174257,8073000
305,292,4,5,0,1,1,1,9,256670,8423000
102,92,1,2,0,0,0,1,5,89041,8773000
335,324,5,2,1,1,1,1,16,226368,7948000
154,154,2,3,0,0,1,0,7,114854,12800000
132,131,1,2,0,0,0,0,12,92457,5000000
297,292,4,5,1,1,0,1,9,270362,12100000
128,114,1,2,0,0,0,0,21,69503,10200000
149,149,2,3,1,0,1,0,1,116028,8441000
283,253,4,5,0,1,0,1,14,218600,11200000
318,304,5,3,1,1,1,1,1,267990,6000000
721,622,8,6,1,1,1,1,19,537221,6000000
246,217,5,2,1,1,1,1,3,250239,7800000
121,108,2,2,1,1,1,0,15,105844,9900000
271,238,4,3,1,1,1,1,2,245528,9505000
352,312,6,4,1,1,1,1,21,277853,4179999
462,396,7,7,1,1,1,1,2,370807,7200000
238,236,3,2,1,0,0,0,6,170168,10200000
269,252,4,5,1,1,1,1,21,216212,11100000
341,310,5,3,1,1,1,1,6,301948,8779000
176,166,3,4,1,1,0,0,12,147575,7356000
193,170,4,4,1,1,1,0,2,182521,6916000
359,359,5,3,1,1,1,1,16,298404,7778000
237,222,3,1,1,1,0,0,11,141207,7452000
447,401,6,5,0,1,1,1,4,381777,7428000
129,113,2,2,0,0,0,1,7,128015,7873999
338,288,5,4,0,1,1,1,14,271162,4600000
259,237,4,3,1,1,1,0,17,177647,7595999
431,384,8,9,1,1,1,1,7,389483,7329000
247,213,4,3,1,1,1,1,9,196856,4076000
155,143,2,2,0,1,0,0,20,105260,9118000
194,180,3,4,0,0,0,1,4,163416,8958000
315,301,5,3,1,1,1,1,12,251850,7703000
275,251,4,5,1,1,0,1,4,239319,8005000
129,128,1,2,0,0,0,0,9,83901,6400000
107,99,1,1,1,0,0,0,10,63608,7009999
154,144,3,3,1,1,1,0,19,105703,10400000
596,583,7,7,1,1,1,1,6,494517,10600000
138,135,1,2,0,0,0,1,15,117978,12400000
160,151,2,2,1,1,0,0,6,109283,10400000
231,224,4,2,1,1,1,1,8,208927,10300000
127,114,1,2,0,1,0,0,22,81724,14200000
285,283,4,4,1,1,1,1,4,250933,9117000
259,228,4,5,0,1,1,1,9,218755,13700000
179,164,2,3,0,0,0,0,16,116458,10600000
235,219,4,5,1,1,1,1,14,197398,11500000
271,252,5,5,1,1,1,1,13,250817,10900000
150,130,3,1,0,1,1,0,21,135144,16399999
237,226,4,3,1,1,1,1,5,220900,21800000
116,109,1,1,1,1,0,0,22,78085,27900000
250,235,5,4,1,1,1,1,7,211874,6300000
316,306,5,3,1,1,1,1,6,258975,7145000
317,280,5,2,1,1,0,1,4,289960,6322000
190,182,3,4,0,0,1,0,19,104985,5329000
437,400,6,4,1,1,1,1,22,332295,6612000
185,166,3,2,1,1,0,0,7,142088,19500000
262,227,4,3,1,1,1,0,16,204335,13799999
121,116,1,2,0,0,0,0,7,86993,13899999
142,142,1,2,0,0,0,0,18,91326,14500000
193,190,4,4,1,1,1,1,7,171111,13700000
254,217,5,4,1,1,1,1,19,213973,5305000
219,200,4,3,1,1,0,1,4,178098,5143000
234,212,5,5,1,1,1,1,4,225592,7559999
131,122,1,1,1,0,0,0,20,76096,5229000
285,255,4,5,1,1,1,1,12,246527,5364000
246,238,5,5,1,1,1,1,7,214338,7320000
307,288,4,3,1,1,0,1,5,230459,8900000
341,309,5,5,1,1,1,0,22,256454,4410000
136,121,2,3,0,0,1,0,21,78004,5605000
164,164,3,4,1,0,1,0,19,93018,6126000
201,184,3,1,0,1,0,1,20,159221,5115000
234,208,4,4,1,1,1,1,12,208403,4724000
301,274,4,5,1,1,1,1,17,241302,4957000
340,297,5,3,1,1,1,1,7,261383,6043000
211,191,3,2,0,0,0,0,2,162132,5004000
236,201,4,3,1,1,1,1,15,198029,4483000
236,236,4,2,1,0,1,1,7,205344,11399999
244,227,4,5,1,1,0,1,12,193491,13000000
150,150,3,3,1,0,1,0,9,108845,11000000
158,153,3,4,1,0,1,0,2,113413,11299999
263,237,5,3,1,1,1,1,10,276248,5810000
265,249,4,2,1,1,1,1,12,238604,5810000
249,237,5,2,1,1,1,1,4,225150,4400000
130,111,1,2,1,1,1,0,3,132736,6011000
316,278,6,4,1,1,1,1,4,286490,6011000
244,232,4,3,1,1,0,1,21,234124,7000000
749,634,8,6,1,1,1,1,21,548638,6400000
145,144,2,2,0,0,1,0,16,79885,7490000
287,245,4,2,1,1,1,1,7,261277,3300000
459,453,7,8,1,1,1,1,14,355662,5800000
283,242,4,4,1,1,1,1,11,217434,5300000
315,276,6,7,1,1,1,1,18,241201,5300000
171,157,2,3,0,0,0,0,22,104600,6400000
223,199,4,2,1,1,1,1,19,208942,6400000
324,321,6,4,1,1,1,1,22,280902,4300000
356,339,5,3,1,1,1,1,20,290136,8105000
253,222,4,5,1,1,1,1,19,171624,6705000
152,151,2,1,0,0,1,0,12,110020,9405000
243,239,5,2,1,1,1,1,1,215344,5280000
239,206,5,3,1,1,1,1,12,232696,5404000
271,268,5,5,1,1,1,1,11,222069,5507000
163,157,2,3,0,1,0,1,9,117716,6916000
310,278,5,2,1,1,1,1,13,248061,5549000
309,296,5,5,1,1,1,0,16,281139,11500000
106,92,1,2,0,1,0,0,2,77242,10000000
124,109,2,2,0,1,0,1,7,96144,11700000
332,315,5,5,1,1,1,1,16,283062,11299999
170,168,2,1,0,0,0,0,1,117997,11100000
174,161,2,3,0,1,0,0,8,143707,10800000
166,157,3,4,1,1,0,1,16,142234,10700000
194,186,3,3,0,1,0,1,20,147751,5200000
105,92,1,1,0,1,1,0,10,75918,5200000
230,205,5,3,1,1,1,1,17,237996,17200000
113,109,1,2,0,0,0,0,16,69998,22799999
264,227,4,2,1,1,1,0,17,210022,17300000
303,289,4,2,1,1,1,1,14,235700,29300000
191,174,4,2,1,1,1,1,17,164552,7972000
176,176,3,3,1,0,1,0,8,136143,7134999
201,188,4,4,1,1,1,1,15,172663,6310000
336,331,5,4,1,1,1,1,17,242356,6310000
218,211,3,4,1,0,0,1,22,164862,7534999
256,226,5,2,1,1,1,0,4,223453,5200000
353,302,5,4,1,1,1,1,9,314937,5200000
165,143,3,2,0,1,1,0,4,130492,3888000
283,250,4,3,1,1,1,1,17,209475,3870000
275,250,4,2,1,1,1,1,13,253981,4032000
187,174,2,2,0,0,0,0,10,122973,3779999
208,193,3,1,1,1,1,0,21,178848,4572000
173,164,3,1,1,1,1,0,2,152778,4212000
238,220,4,2,1,1,1,1,22,159084,4320000
273,239,5,4,1,1,1,1,1,242476,5008000
444,391,7,4,1,1,1,1,1,370321,4999000
234,230,3,1,0,0,0,0,5,176067,4659000
349,348,5,2,0,1,1,1,2,293354,4118000
227,197,3,1,1,1,0,1,9,170692,3940000
229,225,3,2,1,0,0,1,12,189672,3828000
217,199,4,4,1,1,1,1,6,179488,3927000
254,245,4,3,1,1,1,1,1,222107,3960000
136,119,1,2,1,1,1,0,21,113053,4659000
199,198,4,2,1,1,0,1,21,146616,6148000
304,272,4,5,1,1,1,1,15,258200,5848000
105,95,1,1,0,0,0,0,7,77047,5089000
178,160,2,2,0,1,0,1,7,136187,4789000
227,197,3,2,0,1,0,0,14,164102,55000000
162,147,3,4,1,1,0,0,8,142259,24000000
216,215,4,2,1,1,1,1,12,192779,16100000
487,450,7,6,1,1,1,1,21,461636,16700000
228,227,3,1,1,0,1,0,11,162420,16700000
171,155,2,2,0,1,1,0,2,142013,20700000
305,269,5,2,1,1,1,1,17,258937,15900000
146,138,1,2,0,1,0,0,22,106005,11299999
146,126,2,3,0,0,0,0,20,102364,16000000
243,231,4,2,1,1,1,1,7,207652,9899000
295,252,4,5,1,1,1,1,11,259976,9899000
151,147,2,1,1,0,1,0,21,98780,8000000
170,162,2,1,0,1,0,0,4,131699,23600000
152,150,3,3,0,0,1,0,20,106401,8500000
306,302,4,4,1,1,1,1,21,251999,11500000
194,192,3,1,1,0,1,0,9,123154,7931999
208,206,3,4,0,0,0,1,4,165889,32500000
237,228,4,4,1,1,1,1,13,223996,8295999
212,194,3,1,1,0,0,1,17,153319,9000000
129,117,2,2,1,0,0,0,19,66225,9639000
215,202,4,3,1,1,1,0,16,152065,8900000
270,263,5,4,0,1,1,1,12,235804,25600000
131,116,2,1,0,1,0,0,17,80512,9881000
122,121,2,2,0,0,0,0,15,89528,6310000
338,294,5,5,1,1,1,0,21,226490,7138000
279,244,4,5,1,1,0,0,13,227249,6266000
232,232,5,3,1,1,1,1,20,221168,4995000
334,311,6,5,1,1,1,1,7,274794,5175000
727,642,8,9,1,1,1,1,15,549116,3195000
136,136,2,3,0,0,0,0,6,93004,4950000
160,157,3,4,0,0,0,1,18,98656,5107000
474,414,7,5,1,1,1,1,1,409104,22000000
128,111,2,1,0,0,0,1,2,106789,22000000
160,155,3,1,0,0,0,0,16,120754,17000000
167,152,3,4,0,1,0,1,6,145527,14600000
298,279,5,4,1,1,1,1,14,296593,12100000
196,176,3,3,1,0,0,1,17,157109,10700000
264,239,4,2,1,1,1,1,5,247760,7015000
293,283,5,5,1,1,1,1,19,295143,4700000
349,331,5,4,1,1,1,1,21,265041,5179000
126,126,1,1,0,0,0,0,22,85436,8000000
244,229,5,4,1,1,1,1,20,194840,7900000
290,265,4,3,1,1,1,1,6,234242,8200000
419,365,6,7,1,1,1,1,17,314949,9000000
572,566,7,4,1,1,1,1,2,492368,7122000
712,581,8,6,1,1,1,1,13,584052,6222000
117,115,1,2,0,0,0,0,8,94484,4500000
211,204,4,2,1,1,1,1,11,212640,6500000
301,280,5,3,0,1,1,1,8,244475,6900000
296,296,4,2,1,0,1,1,16,220878,16900000
553,492,7,8,1,1,1,1,4,452197,9200000
152,148,2,3,1,0,0,1,5,121000,8800000
214,192,4,5,1,1,1,0,6,167916,7015000
248,219,4,5,1,1,1,1,2,213618,7678000
216,199,4,5,1,1,1,1,13,184313,5179000
271,253,4,4,1,1,0,1,3,227511,7780000
338,303,6,4,1,1,1,1,2,277871,5652000
486,429,7,5,1,1,1,1,20,405910,3186000
190,182,3,4,0,0,0,1,21,150526,3271000
221,201,3,1,1,0,1,0,7,173058,2852000
400,375,6,5,1,1,1,1,6,344843,3206000
192,187,4,2,1,0,1,1,18,189899,3009000
297,272,5,4,1,1,1,1,15,251423,2979000
319,299,5,5,1,1,1,1,18,257139,3250000
142,123,1,2,0,0,0,0,21,99007,8749000
410,393,6,4,1,1,1,1,5,311092,6870000
270,247,4,4,1,1,0,0,17,175374,8243000
281,240,5,2,1,1,0,1,22,218205,6210000
129,115,1,1,0,1,0,1,3,112605,5311000
151,132,2,2,0,1,0,0,5,106164,6300000
317,292,5,2,1,1,1,1,14,250356,5950000
103,98,1,2,1,0,0,0,4,66248,19800000
265,235,4,4,1,1,1,0,21,203476,7150000
354,305,5,4,1,1,1,1,1,328425,6175000
434,413,6,4,1,1,1,1,5,349894,2633000
116,104,1,2,1,1,0,0,2,85198,2900000
197,189,4,5,0,1,1,1,13,171932,4900000
155,138,3,3,0,1,0,0,14,120624,5360000
187,187,2,3,0,0,0,0,2,116733,6709999
198,197,3,3,1,0,0,1,6,157043,5703000
257,247,5,4,1,1,1,1,13,241453,5000000
380,375,6,7,1,1,1,1,22,311732,9400000
286,274,5,4,1,1,1,0,6,233014,7134999
437,363,8,7,1,1,1,1,22,359654,6210000
168,149,3,1,0,1,1,0,18,124427,8800000
242,226,5,4,1,1,1,1,22,202827,10000000
133,116,1,2,0,1,0,0,5,96577,5401000
245,218,5,2,1,1,1,1,2,222083,27500000
241,214,4,3,1,1,1,0,3,170994,5710000
178,156,2,2,1,0,0,0,7,136898,6016000
152,148,2,2,0,0,0,1,17,137536,6534999
273,271,4,5,1,0,0,1,6,213309,3888000
110,96,1,1,0,0,0,1,19,64794,9410000
129,110,1,2,0,0,0,0,5,72606,8009999
186,160,3,2,1,1,1,0,13,151553,6210000
271,258,5,3,1,1,0,1,1,209898,7005000
309,302,4,2,1,1,1,1,12,253314,3820000
152,141,2,3,1,1,0,0,22,97118,7150000
149,142,1,1,0,0,0,0,12,94302,6534000
194,176,3,3,0,0,0,1,4,177614,3708000
201,173,4,2,1,1,1,1,3,187079,5700000
162,162,2,2,0,0,0,1,14,102256,5600000
122,115,1,2,0,0,0,1,18,77583,7200000
231,199,4,4,1,1,1,0,5,169035,6225000
340,321,5,5,1,1,1,1,5,268799,8600000
265,260,4,4,1,1,1,1,7,199874,5702000
225,197,3,3,1,0,1,0,20,144933,6767000
258,226,4,5,1,1,1,1,19,191623,16500000
286,270,4,2,1,1,1,0,3,249837,21500000
171,164,3,3,1,0,1,0,2,131756,8012000
335,309,5,4,1,1,1,1,3,297858,3711999
183,170,3,4,1,0,0,1,9,140458,6200000
177,173,2,3,0,0,0,1,10,147143,5000000
121,106,2,2,0,1,0,0,21,69323,9000000
330,304,5,2,1,1,1,1,9,283437,8006999
247,228,4,5,0,1,0,1,22,196586,8218000
273,263,5,4,1,1,0,1,11,219664,8370999
216,184,4,2,1,1,1,1,3,192933,8039000
248,213,5,4,1,1,0,1,13,221418,5868000
170,157,3,2,1,1,0,1,8,142873,6021000
390,357,6,6,1,1,1,1,15,308446,7194000
355,343,5,2,1,1,1,1,16,345256,7581000
137,121,2,1,0,1,0,0,17,91888,8137000
278,240,4,4,1,1,1,1,20,244847,7500000
390,382,6,4,1,1,1,1,16,310580,3710000
581,503,7,4,1,1,1,1,11,463288,4500000
140,119,1,2,1,1,0,0,3,98450,38000000
182,167,3,2,1,1,0,0,14,170187,27000000
269,229,5,4,1,1,1,1,14,193340,13500000
302,300,4,3,1,1,1,1,16,213107,5146000
252,236,4,5,1,1,0,1,20,182592,8900000
250,231,4,3,1,1,0,1,16,185927,7150000
310,269,5,4,1,1,1,1,7,279837,11700000
263,252,4,2,1,1,1,1,8,218874,6400000
105,95,1,1,0,0,0,0,10,55717,15900000
260,257,4,5,1,0,1,1,15,189921,7175000
102,97,1,2,0,0,0,0,15,61293,15500000
302,297,4,3,1,1,0,1,10,269499,21000000
140,133,1,1,0,1,0,0,15,98880,7200000
198,170,3,4,1,1,0,1,15,153942,7400000
177,157,3,4,0,0,0,1,13,137334,11800000
339,315,5,2,1,1,0,1,19,266119,9900000
264,225,4,4,1,1,1,1,10,226628,21500000
575,496,7,7,1,1,1,1,22,457882,6200000
260,223,4,5,1,1,1,1,6,234118,6017000
245,243,4,3,0,0,1,1,22,191562,4900000
160,141,2,2,1,1,1,0,20,107200,9400000
275,267,5,4,1,1,1,1,11,224300,8005000
213,206,4,2,1,1,1,1,7,166035,6200000
186,160,2,2,0,0,0,0,2,144103,3704999
268,242,4,2,1,1,1,1,5,197878,6356000
215,199,4,5,1,1,1,1,17,174762,6533000
200,200,4,2,1,0,1,1,13,196150,12800000
177,170,3,3,0,0,0,0,18,121039,12700000
260,226,4,4,0,1,1,1,10,213944,6220000
167,156,3,3,1,1,0,0,20,108308,16100000
246,242,4,3,0,1,1,1,4,245764,6175000
696,600,8,7,1,1,1,1,14,465443,6256000
304,290,5,2,1,1,1,0,9,242717,6356000
189,186,3,4,0,0,0,1,9,130817,10200000
231,214,3,4,1,1,0,0,18,163823,9000000
219,219,4,3,1,1,0,1,1,203727,7000000
269,253,5,2,1,1,1,1,2,265642,8100000
276,257,5,3,1,1,1,1,3,269725,17100000
332,301,6,7,1,1,1,1,18,264906,26000000
123,105,2,3,0,1,0,0,21,91729,15800000
343,315,5,5,1,1,1,0,10,258646,6325000
178,160,3,3,1,1,0,1,10,153486,21000000
138,123,1,1,1,1,1,0,6,126754,7500000
158,158,2,2,1,0,1,0,3,123602,22500000
160,157,3,4,1,0,0,0,11,115821,4999000
